"16. Deutsche Meisterschaft","2013-09-21 12:00:00","2013-09-22 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","51","Fl&auml;minger Bumchucks","Deutschland","Belzig"
"16. Deutsche Meisterschaft","2013-09-21 12:00:00","2013-09-22 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","52","Awesome Pirates","Deutschland","Leer"
"16. Deutsche Meisterschaft","2013-09-21 12:00:00","2013-09-22 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","53","GSG-NeuN Demmin","Deutschland","Demmin"
"16. Deutsche Meisterschaft","2013-09-21 12:00:00","2013-09-22 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","54","Zonenzwerge","Deutschland","Jena"
"16. Deutsche Meisterschaft","2013-09-21 12:00:00","2013-09-22 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","55","Mengenleere","Deutschland","Greifswald"
"16. Deutsche Meisterschaft","2013-09-21 12:00:00","2013-09-22 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","56","Braunschweig Bier &amp; Brezeln","Deutschland","Braunschweig"
"16. Deutsche Meisterschaft","2013-09-21 12:00:00","2013-09-22 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","57","Chimaera Brunsviga II","Deutschland","Braunschweig"
"16. Deutsche Meisterschaft","2013-09-21 12:00:00","2013-09-22 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","58","Rigor Mortis 4","Deutschland","Berlin"
"16. Deutsche Meisterschaft","2013-09-21 12:00:00","2013-09-22 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","59","Pinke Patrolleure","Deutschland","Mainz - Darmstadt"
"16. Deutsche Meisterschaft","2013-09-21 12:00:00","2013-09-22 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","60","Rosa-Juggs","Deutschland","Berlin"
"9. Moshen im Park","2013-11-09 10:00:00","2013-11-09 18:00:00","0","Deutschland","23847","Rethwisch","Buchrader Weg 2","Sportplatz des VfL Rethwisch","1","SpVgg Rasenschach","Deutschland","Rethwisch"
"9. Moshen im Park","2013-11-09 10:00:00","2013-11-09 18:00:00","0","Deutschland","23847","Rethwisch","Buchrader Weg 2","Sportplatz des VfL Rethwisch","2","Victim","Deutschland","Rethwisch"
"9. Moshen im Park","2013-11-09 10:00:00","2013-11-09 18:00:00","0","Deutschland","23847","Rethwisch","Buchrader Weg 2","Sportplatz des VfL Rethwisch","3","Kamikaze Eulen","Deutschland","Rethwisch"
"9. Moshen im Park","2013-11-09 10:00:00","2013-11-09 18:00:00","0","Deutschland","23847","Rethwisch","Buchrader Weg 2","Sportplatz des VfL Rethwisch","4","Die kranken Schwestern","Deutschland","Bad Oldesloe"
"G&ouml;ttinger Hallencup 2014","2014-02-01 09:30:00","2014-02-01 18:00:00","8","Deutschland","37073","G&ouml;ttingen","Theaterplatz 10","Sporthalle des Max-Planck-Gymnasium, G&ouml;ttingen","1","Zonenkinder","Deutschland","Jena"
"G&ouml;ttinger Hallencup 2014","2014-02-01 09:30:00","2014-02-01 18:00:00","8","Deutschland","37073","G&ouml;ttingen","Theaterplatz 10","Sporthalle des Max-Planck-Gymnasium, G&ouml;ttingen","2","Living Undeads","Deutschland","Hannover"
"G&ouml;ttinger Hallencup 2014","2014-02-01 09:30:00","2014-02-01 18:00:00","8","Deutschland","37073","G&ouml;ttingen","Theaterplatz 10","Sporthalle des Max-Planck-Gymnasium, G&ouml;ttingen","3","Chimaera Brunsviga","Deutschland","Braunschweig"
"G&ouml;ttinger Hallencup 2014","2014-02-01 09:30:00","2014-02-01 18:00:00","8","Deutschland","37073","G&ouml;ttingen","Theaterplatz 10","Sporthalle des Max-Planck-Gymnasium, G&ouml;ttingen","4","Amazonenkinder","Deutschland","Jena"
"G&ouml;ttinger Hallencup 2014","2014-02-01 09:30:00","2014-02-01 18:00:00","8","Deutschland","37073","G&ouml;ttingen","Theaterplatz 10","Sporthalle des Max-Planck-Gymnasium, G&ouml;ttingen","5","Moonwalk to Pluto","Deutschland","G&ouml;ttingen"
"G&ouml;ttinger Hallencup 2014","2014-02-01 09:30:00","2014-02-01 18:00:00","8","Deutschland","37073","G&ouml;ttingen","Theaterplatz 10","Sporthalle des Max-Planck-Gymnasium, G&ouml;ttingen","6","OlRoburg","Deutschland","Mixteam"
"G&ouml;ttinger Hallencup 2014","2014-02-01 09:30:00","2014-02-01 18:00:00","8","Deutschland","37073","G&ouml;ttingen","Theaterplatz 10","Sporthalle des Max-Planck-Gymnasium, G&ouml;ttingen","7","Zeugen Jevers","Deutschland","G&ouml;ttingen"
"G&ouml;ttinger Hallencup 2014","2014-02-01 09:30:00","2014-02-01 18:00:00","8","Deutschland","37073","G&ouml;ttingen","Theaterplatz 10","Sporthalle des Max-Planck-Gymnasium, G&ouml;ttingen","8","Spalter","Deutschland","Hannover"
"4. NRW Turnier","2014-04-05 10:00:00","2014-04-05 18:00:00","16","Deutschland","47249","Duisburg","Angertaler Stra&szlig;e / Cramer-Klett-Stra&a","Erholungspark Biegerhof","1","Pompfritz","Deutschland","Wuppertal"
"1. Kieler Nordderby","2014-04-05 10:00:00","2014-04-06 16:00:00","12","Deutschland","24143","Kiel","R&ouml;ntgenstra&szlig;e 5","Sportplatz des TUS Gaarden","1","Rigor Mortis","Deutschland","Berlin"
"4. NRW Turnier","2014-04-05 10:00:00","2014-04-05 18:00:00","16","Deutschland","47249","Duisburg","Angertaler Stra&szlig;e / Cramer-Klett-Stra&a","Erholungspark Biegerhof","2","Mad Monkeys","Deutschland","Hagen"
"1. Kieler Nordderby","2014-04-05 10:00:00","2014-04-06 16:00:00","12","Deutschland","24143","Kiel","R&ouml;ntgenstra&szlig;e 5","Sportplatz des TUS Gaarden","2","Torpedo B&auml;&auml;m!","Deutschland","Hamburg"
"4. NRW Turnier","2014-04-05 10:00:00","2014-04-05 18:00:00","16","Deutschland","47249","Duisburg","Angertaler Stra&szlig;e / Cramer-Klett-Stra&a","Erholungspark Biegerhof","3","PaderBears","Deutschland","Paderborn"
"1. Kieler Nordderby","2014-04-05 10:00:00","2014-04-06 16:00:00","12","Deutschland","24143","Kiel","R&ouml;ntgenstra&szlig;e 5","Sportplatz des TUS Gaarden","3","Last Man Standing","Deutschland","Hamburg"
"1. Kieler Nordderby","2014-04-05 10:00:00","2014-04-06 16:00:00","12","Deutschland","24143","Kiel","R&ouml;ntgenstra&szlig;e 5","Sportplatz des TUS Gaarden","4","Fischkoppkrieger","Deutschland","Kiel"
"4. NRW Turnier","2014-04-05 10:00:00","2014-04-05 18:00:00","16","Deutschland","47249","Duisburg","Angertaler Stra&szlig;e / Cramer-Klett-Stra&a","Erholungspark Biegerhof","4","Schergen von Monasteria","Deutschland","M&uuml;nster"
"1. Kieler Nordderby","2014-04-05 10:00:00","2014-04-06 16:00:00","12","Deutschland","24143","Kiel","R&ouml;ntgenstra&szlig;e 5","Sportplatz des TUS Gaarden","5","Blutgr&auml;tsche","Deutschland","L&uuml;beck"
"4. NRW Turnier","2014-04-05 10:00:00","2014-04-05 18:00:00","16","Deutschland","47249","Duisburg","Angertaler Stra&szlig;e / Cramer-Klett-Stra&a","Erholungspark Biegerhof","5","Mighty Juggs","Deutschland","Lippstadt"
"1. Kieler Nordderby","2014-04-05 10:00:00","2014-04-06 16:00:00","12","Deutschland","24143","Kiel","R&ouml;ntgenstra&szlig;e 5","Sportplatz des TUS Gaarden","6","Keiler","Deutschland","Oldenburg"
"4. NRW Turnier","2014-04-05 10:00:00","2014-04-05 18:00:00","16","Deutschland","47249","Duisburg","Angertaler Stra&szlig;e / Cramer-Klett-Stra&a","Erholungspark Biegerhof","6","Jugger-Haufen-Bochum","Deutschland","Bochum"
"1. Kieler Nordderby","2014-04-05 10:00:00","2014-04-06 16:00:00","12","Deutschland","24143","Kiel","R&ouml;ntgenstra&szlig;e 5","Sportplatz des TUS Gaarden","7","Kamikaze Eulen","Deutschland","Rethwisch"
"4. NRW Turnier","2014-04-05 10:00:00","2014-04-05 18:00:00","16","Deutschland","47249","Duisburg","Angertaler Stra&szlig;e / Cramer-Klett-Stra&a","Erholungspark Biegerhof","7","Cervisia Ultima","Deutschland","Duisburg"
"4. NRW Turnier","2014-04-05 10:00:00","2014-04-05 18:00:00","16","Deutschland","47249","Duisburg","Angertaler Stra&szlig;e / Cramer-Klett-Stra&a","Erholungspark Biegerhof","8","Jugger Legion Kreis Olpe","Deutschland","Olpe"
"1. Kieler Nordderby","2014-04-05 10:00:00","2014-04-06 16:00:00","12","Deutschland","24143","Kiel","R&ouml;ntgenstra&szlig;e 5","Sportplatz des TUS Gaarden","8","Living Undeads","Deutschland","Hannover"
"4. NRW Turnier","2014-04-05 10:00:00","2014-04-05 18:00:00","16","Deutschland","47249","Duisburg","Angertaler Stra&szlig;e / Cramer-Klett-Stra&a","Erholungspark Biegerhof","9","Jugg - the Ripper","Deutschland","Hagen"
"1. Kieler Nordderby","2014-04-05 10:00:00","2014-04-06 16:00:00","12","Deutschland","24143","Kiel","R&ouml;ntgenstra&szlig;e 5","Sportplatz des TUS Gaarden","9","Victim","Deutschland","Rethwisch"
"1. Kieler Nordderby","2014-04-05 10:00:00","2014-04-06 16:00:00","12","Deutschland","24143","Kiel","R&ouml;ntgenstra&szlig;e 5","Sportplatz des TUS Gaarden","10","Sonnenwende","Deutschland","Berlin"
"4. NRW Turnier","2014-04-05 10:00:00","2014-04-05 18:00:00","16","Deutschland","47249","Duisburg","Angertaler Stra&szlig;e / Cramer-Klett-Stra&a","Erholungspark Biegerhof","10","Flying JUGGmen Bonn","Deutschland","Bonn"
"4. NRW Turnier","2014-04-05 10:00:00","2014-04-05 18:00:00","16","Deutschland","47249","Duisburg","Angertaler Stra&szlig;e / Cramer-Klett-Stra&a","Erholungspark Biegerhof","11","Sturmw&ouml;lfe","Deutschland","Bielefeld"
"1. Kieler Nordderby","2014-04-05 10:00:00","2014-04-06 16:00:00","12","Deutschland","24143","Kiel","R&ouml;ntgenstra&szlig;e 5","Sportplatz des TUS Gaarden","11","Pfeifenkrautkrieger","Deutschland","Kiel"
"4. NRW Turnier","2014-04-05 10:00:00","2014-04-05 18:00:00","16","Deutschland","47249","Duisburg","Angertaler Stra&szlig;e / Cramer-Klett-Stra&a","Erholungspark Biegerhof","12","Pig Pile","Deutschland","Hagen"
"1. Kieler Nordderby","2014-04-05 10:00:00","2014-04-06 16:00:00","12","Deutschland","24143","Kiel","R&ouml;ntgenstra&szlig;e 5","Sportplatz des TUS Gaarden","12","Without Rules (W.o.R)","Deutschland","Rotenburg (W&uuml;mme)"
"4. NRW Turnier","2014-04-05 10:00:00","2014-04-05 18:00:00","16","Deutschland","47249","Duisburg","Angertaler Stra&szlig;e / Cramer-Klett-Stra&a","Erholungspark Biegerhof","13","JuggerRangers","Deutschland","K&ouml;ln"
"4. NRW Turnier","2014-04-05 10:00:00","2014-04-05 18:00:00","16","Deutschland","47249","Duisburg","Angertaler Stra&szlig;e / Cramer-Klett-Stra&a","Erholungspark Biegerhof","14","Darkwing Jugg","Deutschland","Arnsberg"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","1","Rigor Mortis","Deutschland","Berlin"
"8. Berliner Juggerpokal -Kinderturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","8","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","1","Jugger Hunter","Deutschland","Rotenburg a. d. Fulda"
"8. Berliner Juggerpokal -Jugendturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","12","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","1","Victim","Deutschland","Rethwisch"
"8. Berliner Juggerpokal -Jugendturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","12","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","2","Myrmidonen","Deutschland","Rotenburg a. d. Fulda"
"8. Berliner Juggerpokal -Kinderturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","8","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","2","The Fighters","Deutschland","Berlin"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","2","Die Leere Menge","Deutschland","Greifswald"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","3","Gr&uuml;nanlagen Guerilla","Deutschland","Berlin"
"8. Berliner Juggerpokal -Jugendturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","12","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","3","Kleinster Gemeinsamer Nenner","Deutschland","Greifswald"
"8. Berliner Juggerpokal -Kinderturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","8","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","3","Atoxera 2.0","Deutschland","Rotenburg a. d. Fulda"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","4","Rigor Mortis 2","Deutschland","Berlin"
"8. Berliner Juggerpokal -Kinderturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","8","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","4","Jugger Devils","Deutschland","Bad Hersfeld"
"8. Berliner Juggerpokal -Jugendturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","12","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","4","Pig Pile","Deutschland","Hagen"
"8. Berliner Juggerpokal -Kinderturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","8","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","5","GS Sch'feld Juggers","Deutschland","Schenklengsfeld"
"8. Berliner Juggerpokal -Jugendturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","12","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","5","RosaLux","Deutschland","Berlin"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","5","Zonenkinder","Deutschland","Jena"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","6","Falco jugger","Deutschland","Berlin"
"8. Berliner Juggerpokal -Jugendturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","12","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","6","Flying Rhinos","Deutschland","Berlin"
"8. Berliner Juggerpokal -Kinderturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","8","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","6","Kids Mixteam","Deutschland","Berlin"
"8. Berliner Juggerpokal -Kinderturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","8","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","7","Zonenzwerge","Deutschland","Jena"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","7","Last Man Standing","Deutschland","Hamburg"
"8. Berliner Juggerpokal -Jugendturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","12","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","7","Mix RST","Deutschland","Rotenburg a. d. Fulda"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","7","Torpedo B&auml;&auml;m!","Deutschland","Hamburg"
"8. Berliner Juggerpokal -Kinderturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","8","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","8","Ransbach Juggers","Deutschland","Hohenroda"
"8. Berliner Juggerpokal -Jugendturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","12","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","8","Jugger Devils Kuppenrh&ouml;n","Deutschland","Friedewald"
"8. Berliner Juggerpokal -Jugendturnier-","2014-05-03 10:00:00","2014-05-04 17:00:00","12","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","9","RosaLuxX (2)","Deutschland","Berlin"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","9","Amazonenkinder","Deutschland","Jena"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","10","Skull!","Deutschland","Berlin"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","11","Jugglers Jugg","Deutschland","Halle Saale"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","12","Ahle S&auml;cke","Deutschland","Rotenburg a. d. Fulda"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","13","Chimaera Brunsviga","Deutschland","Braunschweig"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","13","GAG","Deutschland","Berlin"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","15","Anima Equorum","Deutschland","Halle Saale"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","16","Sonnenwende","Deutschland","Berlin"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","17","Rigor Mortis 3","Deutschland","Berlin"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","18","J&auml;rnbo&aring;s J&auml;rnfalkar","Sverige","J&auml;rnbo&aring;s"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","19","Kamikaze Eulen","Deutschland","Rethwisch"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","20","Sturmw&ouml;lfe","Deutschland","Bielefeld"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","21","Leipziger Nachtwache","Deutschland","Leipzig"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","22","Blue Fangs","Deutschland","Frankfurt (Oder)"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","23",".N.O.X.","Deutschland","Berlin"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","24","Knautschzonenkinder","Deutschland","Jena"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","25","Die Maximalkonsistente Teilklasse","Deutschland","Greifswald"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","26","Les Calanquiers","France","Marseille"
"8. Berliner Juggerpokal","2014-05-03 10:00:00","2014-05-04 17:00:00","28","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","27","Evil Eye","Sverige","&Ouml;rebro"
"12. Badische Meisterschaft","2014-05-10 10:00:00","2014-05-10 18:00:00","16","Deutschland","78050","Villingen","Vor Haslen 4","Jugendtreff Chilly","1","Mainzer Marodeure","Deutschland","Mainz"
"12. Badische Meisterschaft","2014-05-10 10:00:00","2014-05-10 18:00:00","16","Deutschland","78050","Villingen","Vor Haslen 4","Jugendtreff Chilly","2","JUKK|ER","Deutschland","Schwaikheim"
"12. Badische Meisterschaft","2014-05-10 10:00:00","2014-05-10 18:00:00","16","Deutschland","78050","Villingen","Vor Haslen 4","Jugendtreff Chilly","3","Ahle S&auml;cke","Deutschland","Rotenburg a. d. Fulda"
"12. Badische Meisterschaft","2014-05-10 10:00:00","2014-05-10 18:00:00","16","Deutschland","78050","Villingen","Vor Haslen 4","Jugendtreff Chilly","4","Juggernauts","Deutschland","N&uuml;rnberg"
"12. Badische Meisterschaft","2014-05-10 10:00:00","2014-05-10 18:00:00","16","Deutschland","78050","Villingen","Vor Haslen 4","Jugendtreff Chilly","5","Pink Pain","Deutschland","Darmstadt"
"12. Badische Meisterschaft","2014-05-10 10:00:00","2014-05-10 18:00:00","16","Deutschland","78050","Villingen","Vor Haslen 4","Jugendtreff Chilly","6","Schädelschwenker","Deutschland","Homburg"
"12. Badische Meisterschaft","2014-05-10 10:00:00","2014-05-10 18:00:00","16","Deutschland","78050","Villingen","Vor Haslen 4","Jugendtreff Chilly","7","Schergen von Monasteria","Deutschland","M&uuml;nster"
"12. Badische Meisterschaft","2014-05-10 10:00:00","2014-05-10 18:00:00","16","Deutschland","78050","Villingen","Vor Haslen 4","Jugendtreff Chilly","8","Hobbiz","Deutschland","Heidelberg"
"12. Badische Meisterschaft","2014-05-10 10:00:00","2014-05-10 18:00:00","16","Deutschland","78050","Villingen","Vor Haslen 4","Jugendtreff Chilly","9","Gossenhauer","Deutschland","Freiburg"
"12. Badische Meisterschaft","2014-05-10 10:00:00","2014-05-10 18:00:00","16","Deutschland","78050","Villingen","Vor Haslen 4","Jugendtreff Chilly","10","Affen mit Waffen","Deutschland","Sulzbach-Rosenberg"
"12. Badische Meisterschaft","2014-05-10 10:00:00","2014-05-10 18:00:00","16","Deutschland","78050","Villingen","Vor Haslen 4","Jugendtreff Chilly","11","Affen mit Waffeln","Deutschland","Sulzbach-Rosenberg"
"12. Badische Meisterschaft","2014-05-10 10:00:00","2014-05-10 18:00:00","16","Deutschland","78050","Villingen","Vor Haslen 4","Jugendtreff Chilly","12","Pink Brain","Deutschland","Darmstadt"
"12. Badische Meisterschaft","2014-05-10 10:00:00","2014-05-10 18:00:00","16","Deutschland","78050","Villingen","Vor Haslen 4","Jugendtreff Chilly","13","Nauteraner","Deutschland","Mixteam"
"12. Badische Meisterschaft","2014-05-10 10:00:00","2014-05-10 18:00:00","16","Deutschland","78050","Villingen","Vor Haslen 4","Jugendtreff Chilly","14","TackleTiger","Deutschland","Karlsruhe"
"12. Badische Meisterschaft","2014-05-10 10:00:00","2014-05-10 18:00:00","16","Deutschland","78050","Villingen","Vor Haslen 4","Jugendtreff Chilly","15","S.P.A.T.","Deutschland","Villingen"
"7. Th&uuml;ringer Meisterschaft","2014-05-17 10:00:00","2014-05-18 17:00:00","36","Deutschland",,"Jena","Oberaue","Jena","1","Zonenkinder","Deutschland","Jena"
"7. Th&uuml;ringer Meisterschaft","2014-05-17 10:00:00","2014-05-18 17:00:00","36","Deutschland",,"Jena","Oberaue","Jena","2","Rigor Mortis","Deutschland","Berlin"
"7. Th&uuml;ringer Meisterschaft","2014-05-17 10:00:00","2014-05-18 17:00:00","36","Deutschland",,"Jena","Oberaue","Jena","3","Skull!","Deutschland","Berlin"
"7. Th&uuml;ringer Meisterschaft","2014-05-17 10:00:00","2014-05-18 17:00:00","36","Deutschland",,"Jena","Oberaue","Jena","4","Ahle S&auml;cke","Deutschland","Rotenburg a. d. Fulda"
"7. Th&uuml;ringer Meisterschaft","2014-05-17 10:00:00","2014-05-18 17:00:00","36","Deutschland",,"Jena","Oberaue","Jena","5","Die Leere Menge","Deutschland","Greifswald"
"7. Th&uuml;ringer Meisterschaft","2014-05-17 10:00:00","2014-05-18 17:00:00","36","Deutschland",,"Jena","Oberaue","Jena","5","Rigor Mortis 2","Deutschland","Berlin"
"7. Th&uuml;ringer Meisterschaft","2014-05-17 10:00:00","2014-05-18 17:00:00","36","Deutschland",,"Jena","Oberaue","Jena","7","Falco jugger","Deutschland","Berlin"
"7. Th&uuml;ringer Meisterschaft","2014-05-17 10:00:00","2014-05-18 17:00:00","36","Deutschland",,"Jena","Oberaue","Jena","7","Living Undeads","Deutschland","Hannover"
"7. Th&uuml;ringer Meisterschaft","2014-05-17 10:00:00","2014-05-18 17:00:00","36","Deutschland",,"Jena","Oberaue","Jena","9","Torpedo B&auml;&auml;m!","Deutschland","Hamburg"
"7. Th&uuml;ringer Meisterschaft","2014-05-17 10:00:00","2014-05-18 17:00:00","36","Deutschland",,"Jena","Oberaue","Jena","9","Gr&uuml;nanlagen Guerilla","Deutschland","Berlin"
"7. Th&uuml;ringer Meisterschaft","2014-05-17 10:00:00","2014-05-18 17:00:00","36","Deutschland",,"Jena","Oberaue","Jena","11","Chimaera Brunsviga","Deutschland","Braunschweig"
"7. Th&uuml;ringer Meisterschaft","2014-05-17 10:00:00","2014-05-18 17:00:00","36","Deutschland",,"Jena","Oberaue","Jena","11","Mad Monkeys","Deutschland","Hagen"
"7. Th&uuml;ringer Meisterschaft","2014-05-17 10:00:00","2014-05-18 17:00:00","36","Deutschland",,"Jena","Oberaue","Jena","13","Sturmw&ouml;lfe","Deutschland","Bielefeld"
"7. Th&uuml;ringer Meisterschaft","2014-05-17 10:00:00","2014-05-18 17:00:00","36","Deutschland",,"Jena","Oberaue","Jena","13","Pink Pain","Deutschland","Darmstadt"
